[14:56:57],[14:57:10],4096,1039183,1039183,3114818,0.003122,13184721.199707,56686.612061,746166.378662,4788163.328125,4687852.573242,1431476.224121,NACA0015.mtx,6060802,279.627272727,2.52697840013,11
[14:59:40],[14:59:54],512,943695,943695,39297771,0.027432,14894960.517578,944164.095703,37081257.488281,16877427.062500,16533385.548828,16304191.115234,audikw_1.mtx,77651847,281.9,2.20189312487,12
[15:01:41],[15:01:55],65536,54870,54870,1366097,0.000215,877306.058395,54822.106567,1203748.227066,537195.188461,529375.972916,11.410553,nasasrb.mtx,2677324,249.491666667,1.88169176245,12
[15:03:21],[15:03:32],4096,448695,448695,3314611,0.002650,7605064.546143,71125.456787,1909449.884033,5154084.380371,3570525.424072,1381872.458252,auto.mtx,6582550,280.566666667,2.29443771858,9
[15:05:24],[15:05:37],32768,41092,41092,1683902,0.000414,540196.463806,8698.468353,730848.097168,618810.615356,386430.907074,7.132416,av41092.mtx,1683902,230.363636364,1.78645037957,11
[15:08:30],[15:08:47],131072,87500,87500,312481,0.000127,1294302.833771,1869.002258,16824.816391,267420.152901,249401.915810,2.404320,ncvxqp7.mtx,574962,237.466666667,1.21307689598,15
[15:10:37],[15:10:53],4096,36000,36000,7128473,0.003819,696432.686279,36024.287354,7030364.442139,2807064.184326,2819565.886963,2809634.835205,nd12k.mtx,14220946,293.971428571,1.55812550908,14
[15:12:37],[15:12:53],16384,115625,115625,3897557,0.001027,2007813.293274,114360.402954,1667079.053650,1205144.984924,1040249.218750,640929.117065,barrier2-10.mtx,3897557,289.607142857,0.494923205752,14
[15:14:47],[15:15:04],16384,115625,115625,3897557,0.001029,2006066.660339,114358.619995,1667191.846985,1205167.869446,1040503.948608,638147.696716,barrier2-11.mtx,3897557,288.6,1.80886704874,15
[15:16:57],[15:17:14],16384,115625,115625,3897557,0.001025,2006655.945557,114354.304199,1667052.866638,1205212.181824,1040227.319885,641059.289978,barrier2-12.mtx,3897557,288.453333333,1.1887621947,15
[15:19:08],[15:19:27],16384,113076,113076,3805068,0.001110,1985053.502502,111769.850403,1626851.295166,1181255.754456,1019815.137573,607256.779602,barrier2-1.mtx,3805068,282.729411765,2.03376345026,17
[15:21:22],[15:21:40],16384,113076,113076,3805068,0.001123,1984805.666748,111780.151611,1627157.897278,1181280.817444,1020130.526306,593722.339417,barrier2-2.mtx,3805068,280.06875,2.30589428151,16
[15:23:27],[15:23:42],2048,72000,72000,14393817,0.007376,1373269.635742,72038.909668,14192190.099121,5672320.560059,5699046.867676,5714927.565430,nd24k.mtx,28715634,298.715384615,2.05420624904,13
[15:25:27],[15:25:45],16384,113076,113076,3805068,0.001124,1987064.558289,111772.620544,1626828.099854,1181256.630920,1019804.558655,606250.685486,barrier2-3.mtx,3805068,280.5875,1.29897796363,16
[15:27:32],[15:27:49],32768,9000,9000,1644345,0.000538,157304.493896,9004.523132,1617783.254028,646507.690521,652102.374329,206835.018066,nd3k.mtx,3279690,271.586666667,1.84927613466,15
[15:29:34],[15:29:52],16384,113076,113076,3805068,0.001111,1985069.668152,111772.144287,1626847.390625,1181269.865417,1019707.043579,607829.884705,barrier2-4.mtx,3805068,281.175,2.01416856296,16
[15:31:29],[15:31:44],8192,18000,18000,3457658,0.001802,335767.829468,18014.729980,3411446.697388,1360725.608032,1368676.416626,1330625.170044,nd6k.mtx,6897316,292.884615385,1.29010801805,13
[15:33:27],[15:33:44],16384,115625,115625,3897557,0.001024,2007298.135193,114356.929993,1667195.000610,1205146.533691,1040489.836060,641830.180237,barrier2-9.mtx,3897557,290.753333333,1.566680851,15
[15:35:46],[15:36:01],131072,112211,112211,760631,0.000116,1671646.387222,0.000000,0.000000,208001.478333,187498.452553,3.224014,Baumann.mtx,760631,243.3,0.878810384729,13
[15:37:56],[15:38:08],65536,38744,38744,1771722,0.000174,679192.184769,30840.440689,766267.831589,367295.760330,352674.753143,4.879059,bbmat.mtx,1771722,245.49,2.14962787477,10
[15:40:33],[15:40:48],262144,13992,13992,316740,0.000056,219383.427982,11873.030586,267826.206921,128281.996323,124845.905132,1.544151,bcsstk29.mtx,606958,242.130769231,2.00283822281,13
[15:42:44],[15:42:59],262144,9506,9506,367280,0.000057,142654.538227,9506.013092,341427.265865,141631.167255,144196.989998,1.954639,nemeth01.mtx,725054,249.430769231,0.793613561633,13
[15:44:42],[15:44:53],65536,28924,28924,1036208,0.000173,420273.437469,28580.532333,948399.147171,405141.562378,401304.659042,6.648956,bcsstk30.mtx,2017706,242.055555556,1.68266396666,9
[15:46:46],[15:46:59],262144,9506,9506,274654,0.000047,195790.857857,9506.013737,235642.908905,106727.651737,109518.466438,1.290882,nemeth15.mtx,539802,247.636363636,1.8237188416,11
[15:48:50],[15:49:06],131072,35588,35588,608502,0.000120,588627.739876,33675.639145,486018.654205,252221.681969,238057.135170,3.139244,bcsstk31.mtx,1157900,239.578571429,2.19940854758,14
[15:51:00],[15:51:13],262144,9506,9506,298259,0.000049,117545.325718,9506.012562,278603.265503,115597.251335,118233.548374,1.543213,nemeth16.mtx,587012,248.727272727,1.93958332409,11
[15:52:56],[15:53:08],65536,44609,44609,1029655,0.000182,675873.925873,43784.625183,887983.440521,404344.426544,402649.501862,4.289413,bcsstk32.mtx,1976076,241.26,2.35423023513,10
[15:55:03],[15:55:16],262144,9506,9506,319563,0.000052,155067.846436,9506.012562,290643.221180,123629.100002,126252.710819,1.382313,nemeth17.mtx,629620,248.581818182,0.423874299159,11
[15:57:10],[15:57:23],262144,8738,8738,300321,0.000050,128809.868496,8736.013142,273113.212952,118525.585037,118462.337276,1.933285,bcsstk33.mtx,583794,241.7,2.47826919075,11
[15:59:19],[15:59:34],262144,9506,9506,352370,0.000056,217557.521725,9506.013470,307963.032879,136016.255962,138626.406780,1.755394,nemeth18.mtx,695234,249.030769231,1.78514580977,13
[16:01:26],[16:01:43],131072,30237,30237,740200,0.000123,422189.447105,29886.248405,666203.146484,292367.105614,291642.509079,6.089821,bcsstk35.mtx,1450163,249.08,6.60002020199,15
[16:03:41],[16:03:57],262144,9506,9506,413904,0.000064,163508.803574,9506.011948,382859.368767,159350.879795,161651.328770,1.992729,nemeth19.mtx,818302,248.371428571,1.45033423312,14
[16:05:46],[16:05:59],131072,23052,23052,583096,0.000097,299913.868980,22936.136177,532091.668678,230772.293503,231843.543823,3.291992,bcsstk36.mtx,1143140,246.190909091,1.12124488077,11
[16:08:00],[16:08:19],262144,9506,9506,490688,0.000074,132366.010082,9506.014874,467363.581924,188206.165089,190386.755108,2.135784,nemeth20.mtx,971870,251.041176471,0.293174959868,17
[16:10:09],[16:10:22],131072,25503,25503,583240,0.000100,309487.037498,25284.042313,532215.475410,231577.821419,231218.513496,2.791603,bcsstk37.mtx,1140977,247.172727273,2.27998840072,11
[16:12:10],[16:12:22],131072,9506,9506,591626,0.000089,175939.417297,9506.014000,557499.703407,226210.340225,228190.302353,2.282379,nemeth21.mtx,1173746,0,0,0
[16:14:06],[16:14:18],65536,46772,46772,1068033,0.000184,1196481.374329,46768.087402,820956.813141,421300.992203,414174.278595,5.051208,bcsstk39.mtx,2089294,244.98,2.14233517452,10
[16:16:08],[16:16:20],131072,9506,9506,684169,0.000098,168309.107040,9506.012230,651955.949348,261036.578476,263069.532806,2.794098,nemeth22.mtx,1358832,251.17,1.89633857736,10
[16:18:21],[16:18:35],131072,9506,9506,758158,0.000106,152131.386299,9506.011864,729963.964706,288818.174019,290654.196381,3.066650,nemeth23.mtx,1506810,250.433333333,2.15805982823,12
[16:20:08],[16:20:23],8192,1441295,1441295,1549970,0.001851,7544753.649536,38.067261,344.700439,1279165.768188,1262428.437622,884841.735962,belgium_osm.mtx,2542027,287.907692308,0.461538461538,13
[16:22:14],[16:22:28],131072,9506,9506,758028,0.000107,163350.472656,9506.012054,727068.294479,288834.051727,290714.317345,3.117973,nemeth24.mtx,1506550,251.266666667,0.694422221867,12
[16:24:07],[16:24:21],4096,245874,245874,6698185,0.003278,3852675.902344,246017.279785,6104179.661621,2618523.759277,2613925.743652,2677887.371582,BenElechi1.mtx,13150496,305.566666667,1.47214884513,12
[16:26:12],[16:26:26],131072,9506,9506,760632,0.000108,168708.329048,9506.011642,728316.186981,289787.500435,291669.486595,3.108849,nemeth25.mtx,1511758,250.391666667,2.07423011152,12
[16:28:04],[16:28:15],32768,60012,60012,340022,0.000349,874305.314850,11.000061,120011.245697,177297.108368,155860.540161,8.553070,blockqp1.mtx,640033,223.544444444,2.56346601785,9
[16:30:06],[16:30:20],131072,9506,9506,760633,0.000109,168723.131897,9506.012367,728316.107986,289782.481689,291689.822479,2.914963,nemeth26.mtx,1511760,249.725,1.33236944326,12
[16:31:53],[16:32:05],4096,227362,227362,5757996,0.003006,3621751.395264,224313.902344,5200593.504150,2355511.957275,2312641.553711,2316293.038818,bmw3_2.mtx,11288630,300.05,2.92959041506,10
[16:33:44],[16:33:56],32768,29920,29920,1031560,0.000369,410254.771118,20739.127625,951528.625549,545155.972992,415661.167236,187.622192,net100.mtx,2033200,228.73,2.1890865675,10
[16:35:34],[16:35:50],8192,141347,141347,3740507,0.001951,2276143.662109,140509.627197,3393563.939209,1520196.086304,1507345.753662,1499416.182983,bmw7st_1.mtx,7339667,301.464285714,2.2858593704,14
[16:37:26],[16:37:40],16384,36720,36720,1306960,0.000842,526109.775085,25006.534912,1207135.245300,685428.308411,574560.896118,177881.195007,net125.mtx,2577200,245.675,2.70096433396,12
[16:39:12],[16:39:23],4096,148770,148770,5396386,0.002699,1713657.046875,148864.765381,5183485.359863,2206865.078857,2136373.326416,2159884.197266,bmwcra_1.mtx,10644002,0,0,0
[16:40:52],[16:41:04],8192,43520,43520,1582360,0.001468,656260.742554,29257.019043,1460063.683350,823744.777344,740194.741455,370915.088501,net150.mtx,3121200,246.5,2.58456959666,10
[16:42:57],[16:43:13],32768,88343,88343,1265035,0.000494,1369677.929840,56797.317474,965932.639343,604927.173859,549436.646484,112372.480255,net4-1.mtx,2408949,252.935714286,1.31887784708,14
[16:45:12],[16:45:25],131072,16320,16320,480760,0.000098,192039.342247,12239.047386,446081.575699,264749.125504,188203.367943,2.275185,net50.mtx,945200,238.054545455,0.837055050176,11
[16:47:06],[16:47:19],2048,986703,986703,12437739,0.006517,24520125.166992,902542.511230,8138138.608887,5442032.044434,5058970.595215,5211530.305664,bone010_M.mtx,23888775,305.109090909,2.52602977937,11
[16:49:04],[16:49:18],65536,23120,23120,756160,0.000208,298146.612564,16489.047607,699214.066101,405758.274216,299726.526031,4.107498,net75.mtx,1489200,233.658333333,0.686122357083,12
[16:51:39],[16:51:58],1024,986703,986703,36326514,0.018137,8213819.698242,987160.207031,35562381.108398,14656604.141602,14066545.561523,14745207.863281,bone010.mtx,71666325,299.188235294,15.1773004789,17
[16:53:46],[16:54:00],4096,2216688,2216688,2441238,0.003504,11928588.630615,365.424561,3366.251953,1841301.425049,1947747.376709,1777212.409668,netherlands_osm.mtx,4266503,289.033333333,2.81523632322,12
[16:56:09],[16:56:25],65536,127224,127224,1182804,0.000243,1910901.469284,87689.920486,789268.439117,499832.106201,497591.660767,9.745224,boneS01_M.mtx,2238384,245.25,2.21641602593,14
[16:58:10],[16:58:24],8192,127224,127224,3421188,0.001688,2020241.883667,127309.447388,3112669.820068,1408705.239624,1345028.437378,1355398.756104,boneS01.mtx,6715152,303.241666667,0.417249592237,12
[17:01:36],[17:01:50],512,3542400,3542400,50194096,0.027708,108355133.423828,3456995.281250,31162096.833984,22863641.056641,20663753.886719,21592601.132812,nlpkkt120.mtx,96845792,302.491666667,0.853871900359,12
[17:03:23],[17:03:34],2048,914898,914898,9702186,0.005121,18587975.897949,697963.869629,6293097.769531,4120749.433594,4003472.617188,4013523.979980,boneS10_M.mtx,18489474,305.222222222,0.759792044324,9
[17:08:03],[17:08:20],256,8345600,8345600,118931856,0.064830,255253461.289062,8195526.976562,73867397.343750,55043472.128906,48927109.968750,51290427.792969,nlpkkt160.mtx,229518112,300.2,15.7317089557,15
